regime,optimizer,eta,loss,delta,correct_prob_min,correct_prob_max,K,d,alpha,beta,L
decoupled,gd,0.4536452241982978,6.9052818804519935,1.7026635547999925e-06,0.0010011145605693136,0.0010028172241241136,999,999,0.8,0.2,200
decoupled,gd,0.4618855704375599,6.905255125667854,1.733622296403066e-06,0.0010011166234680598,0.0010028502457644628,999,999,0.8,0.2,200
decoupled,gd,0.4702756003999626,6.905227884890994,1.7651445071190878e-06,0.0010011187238431508,0.00100288386835027,999,999,0.8,0.2,200
decoupled,gd,0.4788180330509864,6.905200149293569,1.7972404629717966e-06,0.0010011208623754836,0.0010029181028384554,999,999,0.8,0.2,200
decoupled,gd,0.4875156367454053,6.905171909887206,1.829920628201127e-06,0.0010011230397584461,0.0010029529603866473,999,999,0.8,0.2,200
decoupled,gd,0.49637123012442974,6.905143157520492,1.8631956586571963e-06,0.0010011252566978102,0.0010029884523564674,999,999,0.8,0.2,200
decoupled,gd,0.5053876830291468,6.905113882875577,1.8970764053185402e-06,0.0010011275139124132,0.0010030245903177317,999,999,0.8,0.2,200
decoupled,gd,0.5145679174305525,6.90508407646554,1.931573918108288e-06,0.0010011298121338523,0.0010030613860519606,999,999,0.8,0.2,200
decoupled,gd,0.523914908376478,6.905053728631036,1.9666994490994977e-06,0.0010011321521073446,0.001003098851556444,999,999,0.8,0.2,200
decoupled,gd,0.5334316849557159,6.9050228295372165,2.002464456829847e-06,0.0010011345345914706,0.0010031369990483004,999,999,0.8,0.2,200
decoupled,gd,0.5431213312796607,6.904991369170659,2.038880609755685e-06,0.0010011369603585808,0.0010031758409683364,999,999,0.8,0.2,200
decoupled,gd,0.5529869874817792,6.904959337336102,2.075959790095094e-06,0.0010011394301951448,0.0010032153899852399,999,999,0.8,0.2,200
decoupled,gd,0.5630318507352376,6.904926723652926,2.113714098064736e-06,0.0010011419449019387,0.0010032556590000034,999,999,0.8,0.2,200
decoupled,gd,0.5732591762890119,6.9048935175521535,2.152155855667621e-06,0.0010011445052941388,0.0010032966611498064,999,999,0.8,0.2,200
decoupled,gd,0.58367227852282,6.904859708272597,2.191297610923664e-06,0.001001147112201967,0.0010033384098128908,999,999,0.8,0.2,200
decoupled,gd,0.5942745320212162,6.90482528485784,2.2311521419679688e-06,0.0010011497664705088,0.0010033809186124768,999,999,0.8,0.2,200
decoupled,gd,0.6050693726671957,6.9047902361523175,2.2717324612930943e-06,0.0010011524689603885,0.0010034242014216816,999,999,0.8,0.2,200
decoupled,gd,0.6160602987556656,6.904754550797754,2.3130518203922593e-06,0.0010011552205477653,0.0010034682723681575,999,999,0.8,0.2,200
