optimizer,regime,protocol,eta,step,loss,delta,cosine_to_initial
signgd,coupled,iterative,0.13,180,2.108367714874509e-15,1.532107773982716e-14,0.46354362370326574
signgd,coupled,iterative,0.13,181,1.7915703686268018e-15,1.4432899320127035e-14,0.737827918006383
signgd,coupled,iterative,0.13,182,1.4838993613349613e-15,9.547918011776346e-15,0.6292548805046515
signgd,coupled,iterative,0.13,183,1.166700722960205e-15,9.325873406851315e-15,0.6486215945660441
signgd,coupled,iterative,0.13,184,1.0204614236084282e-15,7.327471962526033e-15,0.7009922835734069
signgd,coupled,iterative,0.13,185,7.707098761164064e-16,6.8833827526759706e-15,0.6530023516993921
signgd,coupled,iterative,0.13,186,6.740862908884037e-16,4.440892098500626e-15,0.38835933030054043
signgd,coupled,iterative,0.13,187,5.22609073246731e-16,3.552713678800501e-15,0.48590432274000017
signgd,coupled,iterative,0.13,188,4.3997957828857137e-16,3.552713678800501e-15,0.5428722015296926
signgd,coupled,iterative,0.13,189,2.9496972240636703e-16,3.1086244689504383e-15,0.6237819400968073
signgd,coupled,iterative,0.13,190,2.50643060749343e-16,2.4424906541753444e-15,0.5642789937074247
signgd,coupled,iterative,0.13,191,1.6203753677452788e-16,1.9984014443252818e-15,0.4573191810421559
signgd,coupled,iterative,0.13,192,1.592585054237766e-16,1.5543122344752192e-15,0.2757602447291012
signgd,coupled,iterative,0.13,193,1.5736876410526568e-16,1.3322676295501878e-15,0.5285656026383361
signgd,coupled,iterative,0.13,194,1.549787971436196e-16,8.881784197001252e-16,0.6809722635531378
signgd,coupled,iterative,0.13,195,7.868438205263284e-17,6.661338147750939e-16,0.5881647413165804
signgd,coupled,iterative,0.13,196,5.978696886752382e-17,6.661338147750939e-16,0.4893151409655178
signgd,coupled,iterative,0.13,197,1.1116125403005317e-19,4.440892098500626e-16,0.30804678552442233
signgd,coupled,iterative,0.13,198,1.1116125403005317e-19,4.440892098500626e-16,0.3273774274771561
signgd,coupled,iterative,0.13,199,5.558062701502658e-20,2.220446049250313e-16,0.3013934855775799
signgd,coupled,iterative,0.13,200,5.558062701502658e-20,2.220446049250313e-16,0.3838944049157383
signgd,coupled,frozen,0.13,0,6.906754778648555,0.0,1.0
signgd,coupled,frozen,0.13,1,6.622282555755053,0.000339688634027468,1.0
signgd,coupled,frozen,0.13,2,6.338591010789008,0.0008700094976954466,1.0
signgd,coupled,frozen,0.13,3,6.055752412211496,0.0016788539098324274,1.0
signgd,coupled,frozen,0.13,4,5.773859296459131,0.0028919165578900324,1.0
signgd,coupled,frozen,0.13,5,5.493031695275559,0.004687910923865482,1.0
signgd,coupled,frozen,0.13,6,5.213426807367277,0.00731914759713399,1.0
signgd,coupled,frozen,0.13,7,4.93525182889374,0.011138672953458582,1.0
signgd,coupled,frozen,0.13,8,4.658780762857907,0.01663471686978532,1.0
signgd,coupled,frozen,0.13,9,4.384376040817106,0.02447180863049011,1.0
signgd,coupled,frozen,0.13,10,4.1125155801727535,0.03553475914365218,1.0
signgd,coupled,frozen,0.13,11,3.8438252353905176,0.05096560942349015,1.0
signgd,coupled,frozen,0.13,12,3.5791151213276238,0.0721734990397061,1.0
signgd,coupled,frozen,0.13,13,3.3194155306658377,0.10078353522990699,1.0
signgd,coupled,frozen,0.13,14,3.066003780865529,0.13847797816540552,1.0
signgd,coupled,frozen,0.13,15,2.820407631161073,0.18668507935348871,1.0
signgd,coupled,frozen,0.13,16,2.5843659308294304,0.24611097413544936,1.0
signgd,coupled,frozen,0.13,17,2.3597275822971207,0.3162063500550947,1.0
signgd,coupled,frozen,0.13,18,2.148282146039219,0.3947870700846307,1.0
signgd,coupled,frozen,0.13,19,1.951542356590723,0.4780853268778797,1.0
signgd,coupled,frozen,0.13,20,1.770531451436821,0.5613714879540223,1.0
signgd,coupled,frozen,0.13,21,1.6056441874323824,0.6399716272315406,1.0
signgd,coupled,frozen,0.13,22,1.45663028764413,0.7102448304806893,1.0
signgd,coupled,frozen,0.13,23,1.3226995951563272,0.7701187890412666,1.0
signgd,coupled,frozen,0.13,24,1.2027019604265048,0.819074470458319,1.0
signgd,coupled,frozen,0.13,25,1.0953198763828573,0.8577550395707355,1.0
signgd,coupled,frozen,0.13,26,0.9992277738932251,0.8874639024736525,1.0
signgd,coupled,frozen,0.13,27,0.9131986981760056,0.9097403128779269,1.0
signgd,coupled,frozen,0.13,28,0.8361596397522241,0.9274242745902336,1.0
signgd,coupled,frozen,0.13,29,0.7672064302980134,0.940100820717582,1.0
signgd,coupled,frozen,0.13,30,0.7055911044239479,0.9488137717079445,1.0
signgd,coupled,frozen,0.13,31,0.6506933095758963,0.9545480504580397,1.0
signgd,coupled,frozen,0.13,32,0.6019852056052796,0.9580701081568767,1.0
signgd,coupled,frozen,0.13,33,0.5589971241717793,0.9599661876286804,1.0
signgd,coupled,frozen,0.13,34,0.5212890908362748,0.9606814766510443,1.0
signgd,coupled,frozen,0.13,35,0.488431095046444,0.9605544662123651,1.0
signgd,coupled,frozen,0.13,36,0.45999284300677745,0.9598446803858472,1.0
signgd,coupled,frozen,0.13,37,0.4355419189043458,0.9587538265378353,1.0
signgd,coupled,frozen,0.13,38,0.4146480880879738,0.957441196768443,1.0
signgd,coupled,frozen,0.13,39,0.3968910285571885,0.9560343874908594,1.0
signgd,coupled,frozen,0.13,40,0.3818689919610691,0.9546364015000195,1.0
signgd,coupled,frozen,0.13,41,0.36920653373619655,0.9533301056466087,1.0
signgd,coupled,frozen,0.13,42,0.35856023334106035,0.9521808975476018,1.0
signgd,coupled,frozen,0.13,43,0.3496220276069193,0.9512383026397818,1.0
signgd,coupled,frozen,0.13,44,0.3421202849723251,0.9505370784676288,1.0
signgd,coupled,frozen,0.13,45,0.33581903364040744,0.9500982469292231,1.0
signgd,coupled,frozen,0.13,46,0.3305158604112712,0.9499303149266006,1.0
signgd,coupled,frozen,0.13,47,0.3260389794212676,0.9500307938658505,1.0
signgd,coupled,frozen,0.13,48,0.3222438883926536,0.9503880049846658,1.0
signgd,coupled,frozen,0.13,49,0.31900992653849797,0.9509830728182028,1.0
signgd,coupled,frozen,0.13,50,0.3162369487183686,0.9517919674896499,1.0
signgd,coupled,frozen,0.13,51,0.3138422472468855,0.9527874535380794,1.0
signgd,coupled,frozen,0.13,52,0.31175778956865074,0.953940827984743,1.0
signgd,coupled,frozen,0.13,53,0.309927795639093,0.9552233701756588,1.0
signgd,coupled,frozen,0.13,54,0.3083066499849503,0.9566074686881818,1.0
signgd,coupled,frozen,0.13,55,0.30685712628143924,0.9580674277267733,1.0
signgd,coupled,frozen,0.13,56,0.30554889344836544,0.9595799825107796,1.0
signgd,coupled,frozen,0.13,57,0.3043572689672708,0.9611245691840506,1.0
signgd,coupled,frozen,0.13,58,0.30326218527799065,0.9626834011171395,1.0
signgd,coupled,frozen,0.13,59,0.302247337264056,0.9642414025771117,1.0
signgd,coupled,frozen,0.13,60,0.3012994819915312,0.9657860452820728,1.0
signgd,coupled,frozen,0.13,61,0.3004078653971959,0.9673071256186947,1.0
signgd,coupled,frozen,0.13,62,0.2995637541388193,0.9687965119888174,1.0
signgd,coupled,frozen,0.13,63,0.2987600541169745,0.9702478839478949,1.0
signgd,coupled,frozen,0.13,64,0.2979910001392966,0.9716564780822792,1.0
signgd,coupled,frozen,0.13,65,0.29725190379511246,0.9730188501618258,1.0
signgd,coupled,frozen,0.13,66,0.2965389488373012,0.9743326589714807,1.0
signgd,coupled,frozen,0.13,67,0.2958490252587379,0.9755964742291597,1.0
signgd,coupled,frozen,0.13,68,0.29517959483390427,0.97680960893516,1.0
signgd,coupled,frozen,0.13,69,0.2945285822152832,0.9779719751650853,1.0
signgd,coupled,frozen,0.13,70,0.2938942867630281,0.9790839615294963,1.0
signgd,coupled,frozen,0.13,71,0.29327531118218036,0.9801463301227668,1.0
signgd,coupled,frozen,0.13,72,0.29267050377713155,0.9811601306473289,1.0
signgd,coupled,frozen,0.13,73,0.29207891173263467,0.98212662943431,1.0
signgd,coupled,frozen,0.13,74,0.29149974332055717,0.9830472512214493,1.0
signgd,coupled,frozen,0.13,75,0.29093233732917845,0.9839235317430346,1.0
signgd,coupled,frozen,0.13,76,0.29037613833598924,0.9847570794047809,1.0
signgd,coupled,frozen,0.13,77,0.2898306767069617,0.9855495445370642,1.0
signgd,coupled,frozen,0.13,78,0.28929555241935084,0.9863025949305438,1.0
signgd,coupled,frozen,0.13,79,0.2887704219756403,0.9870178965508645,1.0
signgd,coupled,frozen,0.13,80,0.2882549878183345,0.9876970985017115,1.0
signgd,coupled,frozen,0.13,81,0.28774898976612506,0.9883418214575203,1.0
signgd,coupled,frozen,0.13,82,0.2872521980857138,0.9889536489158297,1.0
signgd,coupled,frozen,0.13,83,0.28676440788547725,0.9895341207329276,1.0
signgd,coupled,frozen,0.13,84,0.2862854345783735,0.9900847284989387,1.0
signgd,coupled,frozen,0.13,85,0.2858151102099775,0.9906069123879834,1.0
signgd,coupled,frozen,0.13,86,0.2853532804853388,0.9911020591857176,1.0
signgd,coupled,frozen,0.13,87,0.2848998023622111,0.9915715012495886,1.0
signgd,coupled,frozen,0.13,88,0.2844545421009852,0.9920165162044033,1.0
signgd,coupled,frozen,0.13,89,0.28401737368561897,0.9924383272114919,1.0
signgd,coupled,frozen,0.13,90,0.2835881775432101,0.9928381036807744,1.0
signgd,coupled,frozen,0.13,91,0.28316683950628424,0.9932169623211671,1.0
signgd,coupled,frozen,0.13,92,0.28275324997079787,0.9935759684427611,1.0
signgd,coupled,frozen,0.13,93,0.2823473032131044,0.9939161374437034,1.0
signgd,coupled,frozen,0.13,94,0.28194889683481583,0.994238436426748,1.0
signgd,coupled,frozen,0.13,95,0.2815579313121358,0.9945437859012641,1.0
signgd,coupled,frozen,0.13,96,0.28117430962847834,0.9948330615374229,1.0
signgd,coupled,frozen,0.13,97,0.2807979369762116,0.9951070959431637,1.0
signgd,coupled,frozen,0.13,98,0.2804287205125815,0.9953666804444878,1.0
signgd,coupled,frozen,0.13,99,0.28006656916086403,0.9956125668511607,1.0
signgd,coupled,frozen,0.13,100,0.27971139344774854,0.9958454691951936,1.0
signgd,coupled,frozen,0.13,101,0.2793631053694401,0.9960660654326587,1.0
signgd,coupled,frozen,0.13,102,0.2790216182822416,0.9962749991015494,1.0
signgd,coupled,frozen,0.13,103,0.27868684681184486,0.9964728809299014,1.0
signgd,coupled,frozen,0.13,104,0.2783587067786602,0.996660290391265,1.0
signgd,coupled,frozen,0.13,105,0.27803711513551654,0.9968377772046817,1.0
signgd,coupled,frozen,0.13,106,0.27772198991566893,0.9970058627779764,1.0
signgd,coupled,frozen,0.13,107,0.27741325018959495,0.9971650415937258,1.0
signgd,coupled,frozen,0.13,108,0.27711081602762055,0.9973157825381137,1.0
signgd,coupled,frozen,0.13,109,0.2768146084694101,0.9974585301731234,1.0
signgd,coupled,frozen,0.13,110,0.2765245494965177,0.9975937059529135,1.0
signgd,coupled,frozen,0.13,111,0.27624056200978075,0.9977217093858864,1.0
signgd,coupled,frozen,0.13,112,0.27596256980896894,0.9978429191434341,1.0
signgd,coupled,frozen,0.13,113,0.27569049757504455,0.997957694117701,1.0
signgd,coupled,frozen,0.13,114,0.27542427085456156,0.998066374428972,1.0
signgd,coupled,frozen,0.13,115,0.2751638160455073,0.9981692823855008,1.0
signgd,coupled,frozen,0.13,116,0.27490906038476115,0.9982667233968254,1.0
signgd,coupled,frozen,0.13,117,0.27465993193598964,0.9983589868430275,1.0
signgd,coupled,frozen,0.13,118,0.27441635957928556,0.998446346901066,1.0
signgd,coupled,frozen,0.13,119,0.2741782730009886,0.9985290633305097,1.0
signgd,coupled,frozen,0.13,120,0.27394560268415447,0.9986073822202028,1.0
signgd,coupled,frozen,0.13,121,0.2737182799000372,0.9986815366976395,1.0
signgd,coupled,frozen,0.13,122,0.27349623669904277,0.9987517476027205,1.0
signgd,coupled,frozen,0.13,123,0.2732794059030771,0.9988182241275355,1.0
signgd,coupled,frozen,0.13,124,0.2730677210975477,0.9988811644237413,1.0
signgd,coupled,frozen,0.13,125,0.2728611166236816,0.9989407561790716,1.0
signgd,coupled,frozen,0.13,126,0.2726595275712983,0.9989971771644438,1.0
signgd,coupled,frozen,0.13,127,0.27246288977152294,0.9990505957530782,1.0
signgd,coupled,frozen,0.13,128,0.27227113978988554,0.9991011714129856,1.0
signgd,coupled,frozen,0.13,129,0.2720842149191517,0.9991490551741288,1.0
signgd,coupled,frozen,0.13,130,0.2719020531728512,0.9991943900714974,1.0
signgd,coupled,frozen,0.13,131,0.2717245932783505,0.9992373115652968,1.0
signgd,coupled,frozen,0.13,132,0.27155177467040825,0.9992779479393813,1.0
signgd,coupled,frozen,0.13,133,0.27138353748455146,0.9993164206790284,1.0
signgd,coupled,frozen,0.13,134,0.27121982255061655,0.9993528448290843,1.0
signgd,coupled,frozen,0.13,135,0.27106057138649453,0.9993873293334773,1.0
signgd,coupled,frozen,0.13,136,0.2709057261916674,0.9994199773570398,1.0
signgd,coupled,frozen,0.13,137,0.2707552298410589,0.999450886590536,1.0
signgd,coupled,frozen,0.13,138,0.27060902587859503,0.9994801495397566,1.0
signgd,coupled,frozen,0.13,139,0.2704670585112894,0.9995078537994887,1.0
signgd,coupled,frozen,0.13,140,0.27032927260301426,0.9995340823131421,1.0
signgd,coupled,frozen,0.13,141,0.2701956136682323,0.9995589136187631,1.0
signgd,coupled,frozen,0.13,142,0.2700660278661873,0.9995824220821432,1.0
signgd,coupled,frozen,0.13,143,0.26994046199476174,0.9996046781176827,1.0
signgd,coupled,frozen,0.13,144,0.2698188634845017,0.9996257483976456,1.0
signgd,coupled,frozen,0.13,145,0.26970118039263513,0.9996456960504083,1.0
signgd,coupled,frozen,0.13,146,0.26958736139728734,0.9996645808482697,1.0
signgd,coupled,frozen,0.13,147,0.26947735579142484,0.9996824593853664,1.0
signgd,coupled,frozen,0.13,148,0.26937111347705317,0.9996993852462119,1.0
signgd,coupled,frozen,0.13,149,0.26926858495945577,0.9997154091653419,1.0
signgd,coupled,frozen,0.13,150,0.26916972134138284,0.9997305791785349,1.0
signgd,coupled,frozen,0.13,151,0.2690744743171739,0.9997449407660467,1.0
signgd,coupled,frozen,0.13,152,0.26898279616717036,0.9997585369882758,1.0
signgd,coupled,frozen,0.13,153,0.268894639751994,0.9997714086142577,1.0
signgd,coupled,frozen,0.13,154,0.2688099585067353,0.9997835942433634,1.0
signgd,coupled,frozen,0.13,155,0.2687287064354643,0.9997951304205565,1.0
signgd,coupled,frozen,0.13,156,0.26865083810551676,0.9998060517455516,1.0
signgd,coupled,frozen,0.13,157,0.2685763086419839,0.9998163909761913,1.0
signgd,coupled,frozen,0.13,158,0.2685050737220275,0.9998261791263463,1.0
signgd,coupled,frozen,0.13,159,0.2684370895695054,0.9998354455586277,1.0
signgd,coupled,frozen,0.13,160,0.26837231294937525,0.999844218072184,1.0
signgd,coupled,frozen,0.13,161,0.2683107011622212,0.9998525229858444,1.0
signgd,coupled,frozen,0.13,162,0.26825221203885274,0.999860385216849,1.0
signgd,coupled,frozen,0.13,163,0.26819680393485285,0.9998678283554033,1.0
signgd,coupled,frozen,0.13,164,0.2681444357252736,0.999874874735277,1.0
signgd,coupled,frozen,0.13,165,0.2680950667991287,0.9998815455006519,1.0
signgd,coupled,frozen,0.13,166,0.2680486570542649,0.9998878606694235,1.0
signgd,coupled,frozen,0.13,167,0.26800516689193565,0.9998938391931381,1.0
signgd,coupled,frozen,0.13,168,0.2679645572115581,0.9998994990137486,1.0
signgd,coupled,frozen,0.13,169,0.26792678940554215,0.9999048571173523,1.0
signgd,coupled,frozen,0.13,170,0.2678918253539744,0.9999099295850741,1.0
signgd,coupled,frozen,0.13,171,0.2678596274196452,0.9999147316412456,1.0
signgd,coupled,frozen,0.13,172,0.2678301584427383,0.9999192776990213,1.0
signgd,coupled,frozen,0.13,173,0.26780338173574414,0.9999235814035722,1.0
signgd,coupled,frozen,0.13,174,0.267779261078507,0.9999276556729795,1.0
signgd,coupled,frozen,0.13,175,0.26775776071304747,0.9999315127369557,1.0
signgd,coupled,frozen,0.13,176,0.2677388453386331,0.9999351641735048,1.0
signgd,coupled,frozen,0.13,177,0.26772248010678573,0.9999386209436325,1.0
signgd,coupled,frozen,0.13,178,0.26770863061631966,0.9999418934242099,1.0
signgd,coupled,frozen,0.13,179,0.26769726290851203,0.9999449914390883,1.0
signgd,coupled,frozen,0.13,180,0.26768834346211146,0.999947924288558,1.0
signgd,coupled,frozen,0.13,181,0.2676818391885748,0.99995070077724,1.0
signgd,coupled,frozen,0.13,182,0.26767771742724056,0.9999533292404917,1.0
signgd,coupled,frozen,0.13,183,0.2676759459405571,0.9999558175694084,1.0
signgd,coupled,frozen,0.13,184,0.2676764929093426,0.9999581732344932,1.0
signgd,coupled,frozen,0.13,185,0.26767932692808266,0.9999604033080663,1.0
signgd,coupled,frozen,0.13,186,0.26768441700025963,0.9999625144854817,1.0
signgd,coupled,frozen,0.13,187,0.2676917325337188,0.9999645131052141,1.0
signgd,coupled,frozen,0.13,188,0.26770124333606865,0.9999664051678753,1.0
signgd,coupled,frozen,0.13,189,0.2677129196101167,0.9999681963542194,1.0
signgd,coupled,frozen,0.13,190,0.2677267319493399,0.9999698920421872,1.0
signgd,coupled,frozen,0.13,191,0.2677426513333919,0.9999714973230444,1.0
signgd,coupled,frozen,0.13,192,0.26776064912364406,0.9999730170166587,1.0
signgd,coupled,frozen,0.13,193,0.2677806970587636,0.9999744556859648,1.0
signgd,coupled,frozen,0.13,194,0.2678027672503266,0.9999758176506569,1.0
signgd,coupled,frozen,0.13,195,0.2678268321784673,0.9999771070001536,1.0
signgd,coupled,frozen,0.13,196,0.26785286468756364,0.9999783276058707,1.0
signgd,coupled,frozen,0.13,197,0.2678808379819578,0.9999794831328407,1.0
signgd,coupled,frozen,0.13,198,0.2679107256217136,0.9999805770507131,1.0
signgd,coupled,frozen,0.13,199,0.2679425015184105,0.999981612644169,1.0
signgd,coupled,frozen,0.13,200,0.2679761399309725,0.9999825930227796,1.0
muon,decoupled,iterative,22.695105366946684,0,6.906754778648555,0.0,0.9999999999948168
muon,decoupled,iterative,22.695105366946684,1,1.378914049215099e-07,2.22011453665516e-09,0.9999999991908505
muon,decoupled,iterative,22.695105366946684,2,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,3,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,4,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,5,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,6,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,7,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,8,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,9,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,10,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,11,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,12,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,13,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,14,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,15,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,16,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,17,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,18,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,19,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,20,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,21,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,22,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,23,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,24,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,25,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,26,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,27,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,28,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,29,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,30,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,31,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,32,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,33,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,34,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,35,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,36,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,37,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,38,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,39,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,40,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,41,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,42,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,43,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,44,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,45,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,46,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,47,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,48,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,49,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,50,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,51,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,52,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,53,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,54,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,55,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,56,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,57,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,58,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,59,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,60,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,61,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,62,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,63,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,64,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,65,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,66,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,67,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,68,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,69,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,70,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,71,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,72,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,73,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,74,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,75,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,76,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,77,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,78,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,79,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,80,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,81,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,82,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,83,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,84,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,85,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,86,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,87,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,88,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,89,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,90,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,91,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,92,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,93,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,94,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,95,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,96,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,97,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,98,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,99,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,100,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,101,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,102,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,103,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,104,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,105,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,106,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,107,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,108,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,109,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,110,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,111,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,112,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,113,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,114,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,115,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,116,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,117,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,118,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,119,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,120,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,121,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,122,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,123,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,124,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,125,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,126,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,127,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,128,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,129,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,130,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,131,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,132,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,133,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,134,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,135,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,136,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,137,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,138,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,139,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,140,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,141,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,142,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,143,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,144,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,145,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,146,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,147,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,148,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,149,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,150,-0.0,0.0,
muon,decoupled,iterative,22.695105366946684,151,-0.0,0.0,
