optimizer,regime,eta,steps,loss,delta
muon,coupled,0.006804181968927094,200,4.351085285829584,4.0670330796514775e-05
muon,coupled,0.00769639990247115,10,5.627000622157206,6.484925637231104e-07
muon,coupled,0.00769639990247115,50,5.320103885291908,4.400939998309983e-06
muon,coupled,0.00769639990247115,100,4.937156672543152,1.2877435173170616e-05
muon,coupled,0.00769639990247115,200,4.174963869552665,5.4721604488740944e-05
muon,coupled,0.008705612479099857,10,5.6169339259352125,7.409197059406875e-07
muon,coupled,0.008705612479099857,50,5.26984113045402,5.233207179392019e-06
muon,coupled,0.008705612479099857,100,4.836886792959278,1.6089442357227618e-05
muon,coupled,0.008705612479099857,200,3.97633641448219,7.523382963075045e-05
muon,coupled,0.009847160957933764,10,5.605547651216489,8.476330709810548e-07
muon,coupled,0.009847160957933764,50,5.213003310056557,6.263594201195467e-06
muon,coupled,0.009847160957933764,100,4.723566070448815,2.036258717758206e-05
muon,coupled,0.009847160957933764,200,3.752579916376174,0.0001059218602295249
muon,coupled,0.011138398264826183,10,5.592668895653849,9.711581280681496e-07
muon,coupled,0.011138398264826183,50,5.1487338419878785,7.552298833728675e-06
muon,coupled,0.011138398264826183,100,4.595525295872478,2.6145713816764365e-05
muon,coupled,0.011138398264826183,200,3.5009451078871563,0.00015302288543482187
muon,coupled,0.012598952777950258,10,5.578102124282109,1.1145557214015979e-06
muon,coupled,0.012598952777950258,50,5.076066019577318,9.182214332526493e-06
muon,coupled,0.012598952777950258,100,4.450897543761019,3.4120210308416846e-05
muon,coupled,0.012598952777950258,200,3.2187087149523204,0.00022718865549258005
muon,coupled,0.014251026703029962,10,5.561626214281018,1.2815598779548736e-06
muon,coupled,0.014251026703029962,50,4.993909547687753,1.1269187798957324e-05
muon,coupled,0.014251026703029962,100,4.28760466849375,4.534258062839289e-05
muon,coupled,0.014251026703029962,200,2.9034937168091957,0.0003467491063616837
muon,coupled,0.01611973357388159,10,5.542991116418486,1.4767577674410642e-06
muon,coupled,0.01611973357388159,50,4.901035809379439,1.3977702954546221e-05
muon,coupled,0.01611973357388159,100,4.1033505010944165,6.14874829525068e-05
muon,coupled,0.01611973357388159,200,2.553917472941708,0.0005428368334466083
muon,coupled,0.018233480008684425,10,5.521914084425999,1.7058267155842938e-06
muon,coupled,0.018233480008684425,50,4.796061985005612,1.7545284361574973e-05
muon,coupled,0.018233480008684425,100,3.895628252351143,8.526990077051613e-05
muon,coupled,0.018233480008684425,200,2.170864052174699,0.0008652247306878968
muon,coupled,0.020624397525140926,10,5.498075417766465,1.975849155465975e-06
muon,coupled,0.020624397525140926,50,4.677434352289095,2.232118842596456e-05
muon,coupled,0.020624397525140926,100,3.661756451105919,0.00012118983807751782
muon,coupled,0.020624397525140926,200,1.759855022223578,0.0013798701650087342
muon,coupled,0.023328830978641583,10,5.471113656967191,2.295735086343606e-06
muon,coupled,0.023328830978641583,50,4.5434114721395655,2.8828952797918528e-05
muon,coupled,0.023328830978641583,100,3.3989710969897464,0.00017685618583275498
muon,coupled,0.023328830978641583,200,1.334949521481306,0.002125603623446326
muon,coupled,0.026387891048289345,10,5.440620163970143,2.676794352045146e-06
muon,coupled,0.026387891048289345,50,4.392048651886114,3.786957257143064e-05
muon,coupled,0.026387891048289345,100,3.104628073937665,0.0002653202452672296
muon,coupled,0.026387891048289345,200,0.9232689942784321,0.002971694053760243
muon,coupled,0.029848079169243275,10,5.406133012938193,3.1335199902979977e-06
muon,coupled,0.029848079169243275,50,4.221186344765349,5.0695191306978846e-05
muon,coupled,0.029848079169243275,100,2.7766216251375666,0.00040900650661221394
muon,coupled,0.029848079169243275,200,0.5647583480407524,0.003449137676575731
muon,coupled,0.033761994411113404,10,5.3671301099192155,3.6846723711425958e-06
muon,coupled,0.033761994411113404,50,4.028447516963037,6.9307352765835e-05
muon,coupled,0.033761994411113404,100,2.4142220826938505,0.0006454445191527575
muon,coupled,0.033761994411113404,200,0.2976409655860309,0.0030462159322242055
muon,coupled,0.03818913304781854,10,5.3230214531903695,4.3547972346088745e-06
muon,coupled,0.03818913304781854,50,3.811253532637734,9.697836752668373e-05
muon,coupled,0.03818913304781854,100,2.019695821505851,0.001031868849284523
muon,coupled,0.03818913304781854,200,0.13355168919699548,0.0019756266871392425
muon,coupled,0.04319679297334174,10,5.273140440819388,5.176377754277477e-06
muon,coupled,0.04319679297334174,50,3.5668768661696215,0.00013917478930677157
muon,coupled,0.04319679297334174,100,1.6012231485392099,0.0016331935535425501
muon,coupled,0.04319679297334174,200,0.05109728469767983,0.0009686209052988115
muon,coupled,0.04886109671160326,10,5.216734129417589,6.192925801315301e-06
muon,coupled,0.04886109671160326,50,3.292566167832919,0.0002051981757433749
muon,coupled,0.04886109671160326,100,1.1772948337328484,0.002447900861404617
muon,coupled,0.04886109671160326,200,0.01672535647852347,0.00037812966839567697
muon,coupled,0.05526814857144603,10,5.152952350656619,7.463484726962649e-06
muon,coupled,0.05526814857144603,50,2.9858132203209085,0.0003110459923268277
muon,coupled,0.05526814857144603,100,0.7804326143761218,0.003228303597991755
muon,coupled,0.05526814857144603,200,0.004665382392909443,0.00012165547569342738
muon,coupled,0.06251534353689711,10,5.080835604039365,9.069286208654437e-06
muon,coupled,0.06251534353689711,50,2.644897432201811,0.00048406010359176854
muon,coupled,0.06251534353689711,100,0.4525915202834211,0.0034112675704101036
muon,coupled,0.06251534353689711,200,0.0010952162999831577,3.25255754528575e-05
muon,coupled,0.07071284778942996,10,4.999301672821431,1.1123747874866238e-05
muon,coupled,0.07071284778942996,50,2.2699637250799065,0.0007689399930159158
muon,coupled,0.07071284778942996,100,0.22468903434064552,0.0026844605036424607
muon,coupled,0.07071284778942996,200,0.00021227496356389857,7.151876103894672e-06
muon,coupled,0.07998527336796708,10,4.907130967357153,1.3787741179642314e-05
muon,coupled,0.07998527336796708,50,1.865065891414059,0.0012291458684060563
muon,coupled,0.07998527336796708,100,0.09492411557266628,0.0015587397046603613
muon,coupled,0.07998527336796708,200,3.3165033981219014e-05,1.2665640595210803e-06
muon,coupled,0.09047357242349294,10,4.802950708563033,1.7293323260687138e-05
muon,coupled,0.09047357242349294,50,1.4416754866743624,0.0019189112628230365
muon,coupled,0.09047357242349294,100,0.034252940178619004,0.0006977413609615679
muon,coupled,0.09047357242349294,200,4.061721996137367e-06,1.7582808720106868e-07
muon,coupled,0.10233717986325191,10,4.685218263321327,2.1981317522758864e-05
muon,coupled,0.10233717986325191,50,1.0233155484934728,0.002769631209192158
muon,coupled,0.10233717986325191,100,0.010569921240327731,0.00025270683283173945
muon,coupled,0.10233717986325191,200,3.777055018445258e-07,1.853805220441984e-08
muon,coupled,0.11575643695533035,10,4.552204306142426,2.8361993249303302e-05
muon,coupled,0.11575643695533035,50,0.6473791805509136,0.0033991161225973565
muon,coupled,0.11575643695533035,100,0.0027691502464141865,7.587590855462345e-05
muon,coupled,0.11575643695533035,200,2.5723826453763143e-08,1.4318922714195992e-09
muon,coupled,0.13093533273536095,10,4.40197714299174,3.721503159712786e-05
muon,coupled,0.13093533273536095,50,0.35481758661414164,0.0032348211352438705
muon,coupled,0.13093533273536095,100,0.0006065884502946984,1.889022137635532e-05
muon,coupled,0.13093533273536095,200,1.2317343600442654e-09,7.783063082911212e-11
muon,coupled,0.1481046048880674,10,4.232390752664524,4.975760124086362e-05
muon,coupled,0.1481046048880674,50,0.16580443265466152,0.0022655861640950015
muon,coupled,0.1481046048880674,100,0.00010877978649280335,3.8412057515868625e-06
muon,coupled,0.1481046048880674,200,2.7352716690764457e-10,1.0141465445201447e-09
muon,coupled,0.16752524724082138,10,4.041081381957548,6.793262457368762e-05
muon,coupled,0.16752524724082138,50,0.06599579466366463,0.0011857566131678876
muon,coupled,0.16752524724082138,100,1.5568128552596808e-05,6.231073779172647e-07
muon,coupled,0.16752524724082138,200,2.8989207354417283e-10,1.0791447735414295e-09
muon,coupled,0.18949247718738196,10,3.8254818707765987,9.491218187954176e-05
muon,coupled,0.18949247718738196,50,0.022465133989185097,0.00048804191191087476
muon,coupled,0.18949247718738196,100,1.7266157827177562e-06,7.834056647837428e-08
muon,coupled,0.18949247718738196,200,2.8070516861344697e-10,1.0369656244790804e-09
muon,coupled,0.21434022335148545,10,3.582871286128478,0.00013598863896728194
muon,coupled,0.21434022335148545,50,0.0065287776887283586,0.0001645443904546573
muon,coupled,0.21434022335148545,100,1.4352396062442744e-07,7.384042377545086e-09
muon,coupled,0.21434022335148545,200,2.667487374240092e-10,1.0208438538938935e-09
muon,coupled,0.24244620170823258,10,3.3104939497457386,0.00020015836962641864
muon,coupled,0.24244620170823258,50,0.0016029846128842308,4.610346310551794e-05
muon,coupled,0.24244620170823258,100,8.610024657790798e-09,5.025007077108512e-10
muon,coupled,0.24244620170823258,200,2.565000288891498e-10,9.514553589440311e-10
muon,coupled,0.2742376573264947,10,3.005814554845525,0.000302889301348426
muon,coupled,0.2742376573264947,50,0.00032667807041727114,1.0664945026106487e-05
muon,coupled,0.2742376573264947,100,5.069770655225467e-10,7.728022666242396e-10
muon,coupled,0.2742376573264947,200,2.791746329124281e-10,1.0564744634677936e-09
muon,coupled,0.31019785901380936,10,2.667039581996419,0.0004706495982955139
muon,coupled,0.31019785901380936,50,5.401002913978987e-05,1.9988357140565682e-06
muon,coupled,0.31019785901380936,100,2.6569132604404074e-10,1.0182099607902728e-09
muon,coupled,0.31019785901380936,200,2.6569132604404074e-10,1.0182099607902728e-09
muon,coupled,0.3508734455902715,10,2.2941514970509815,0.0007469107448613288
muon,coupled,0.3508734455902715,50,7.051471825219882e-06,2.9580095439740717e-07
muon,coupled,0.3508734455902715,100,2.7887642052902253e-10,1.0727623234174644e-09
muon,coupled,0.3508734455902715,200,2.7887642052902253e-10,1.0727623234174644e-09
muon,coupled,0.3968827354637166,10,1.8908765890035337,0.0011942641361661066
muon,coupled,0.3968827354637166,50,7.049147090848019e-07,3.352448030291555e-08
muon,coupled,0.3968827354637166,100,2.1312964848370704e-10,8.131402218225503e-10
muon,coupled,0.3968827354637166,200,2.1312964848370704e-10,8.131402218225503e-10
muon,coupled,0.4489251258218608,10,1.4680950892002045,0.0018696096985475752
muon,coupled,0.4489251258218608,50,5.210154098385518e-08,2.8100194393587685e-09
muon,coupled,0.4489251258218608,100,2.402778508557997e-10,8.978489063338202e-10
muon,coupled,0.4489251258218608,200,2.402778508557997e-10,8.978489063338202e-10
muon,coupled,0.5077917243205403,10,1.0484631417360937,0.0027175284676649314
muon,coupled,0.5077917243205403,50,2.7366999858409876e-09,1.6748025188917381e-10
muon,coupled,0.5077917243205403,100,2.44910896639106e-10,9.932166200599113e-10
muon,coupled,0.5077917243205403,200,2.44910896639106e-10,9.932166200599113e-10
muon,coupled,0.5743773748826587,10,0.6686373635434155,0.003378343278450213
muon,coupled,0.5743773748826587,50,2.8176360178634945e-10,9.270866296873237e-10
muon,coupled,0.5743773748826587,100,2.4800308444428907e-10,9.687799451540968e-10
muon,coupled,0.5743773748826587,200,2.4800308444428907e-10,9.687799451540968e-10
muon,coupled,0.6496942604146124,10,0.36997844516168826,0.0032733271292541
muon,coupled,0.6496942604146124,50,2.1083732919266817e-10,7.671183688273686e-10
muon,coupled,0.6496942604146124,100,2.1083732919266817e-10,7.671183688273686e-10
muon,coupled,0.6496942604146124,200,2.1083732919266817e-10,7.671183688273686e-10
muon,coupled,0.7348872892180388,10,0.17463323185711116,0.002337039634167093
muon,coupled,0.7348872892180388,50,2.368142220223373e-10,9.393257283107914e-10
muon,coupled,0.7348872892180388,100,2.368142220223373e-10,9.393257283107914e-10
muon,coupled,0.7348872892180388,200,2.368142220223373e-10,9.393257283107914e-10
muon,coupled,0.8312514989890631,10,0.07019547736022178,0.001243731518291269
muon,coupled,0.8312514989890631,50,2.2417507176399376e-10,7.898366405356683e-10
muon,coupled,0.8312514989890631,100,2.2417507176399376e-10,7.898366405356683e-10
muon,coupled,0.8312514989890631,200,2.2417507176399376e-10,7.898366405356683e-10
muon,coupled,0.9402517429670132,10,0.024126603469460974,0.0005188441565699975
muon,coupled,0.9402517429670132,50,2.7503799040269e-10,1.061605914287611e-09
muon,coupled,0.9402517429670132,100,2.7503799040269e-10,1.061605914287611e-09
muon,coupled,0.9402517429670132,200,2.7503799040269e-10,1.061605914287611e-09
muon,coupled,1.0635449574860112,10,0.007082256038988748,0.0001769870934633655
muon,coupled,1.0635449574860112,50,1.9975747141460788e-10,8.321967559510313e-10
muon,coupled,1.0635449574860112,100,1.9975747141460788e-10,8.321967559510313e-10
muon,coupled,1.0635449574860112,200,1.9975747141460788e-10,8.321967559510313e-10
muon,coupled,1.2030053494233242,10,0.001757945737812868,5.016381387479285e-05
muon,coupled,1.2030053494233242,50,2.1540248242152227e-10,9.5308738679023e-10
muon,coupled,1.2030053494233242,100,2.1540248242152227e-10,9.5308738679023e-10
muon,coupled,1.2030053494233242,200,2.1540248242152227e-10,9.5308738679023e-10
muon,coupled,1.3607528864243332,10,0.0003626446873830885,1.1748424214474973e-05
muon,coupled,1.3607528864243332,50,1.1539584896568636e-10,4.3459946752477663e-10
muon,coupled,1.3607528864243332,100,1.1539584896568636e-10,4.3459946752477663e-10
muon,coupled,1.3607528864243332,200,1.1539584896568636e-10,4.3459946752477663e-10
muon,coupled,1.5391855229902054,10,6.078425216566479e-05,2.2324067086021415e-06
muon,coupled,1.5391855229902054,50,1.02276277067764e-10,2.2693802392836915e-10
muon,coupled,1.5391855229902054,100,1.02276277067764e-10,2.2693802392836915e-10
muon,coupled,1.5391855229902054,200,1.02276277067764e-10,2.2693802392836915e-10
muon,coupled,1.7410156523040154,10,8.05984536018558e-06,3.3552958489391216e-07
muon,coupled,1.7410156523040154,50,8.078866630574024e-11,2.0413537527019798e-10
muon,coupled,1.7410156523040154,100,8.078866630574024e-11,2.0413537527019798e-10
muon,coupled,1.7410156523040154,200,8.078866630574024e-11,2.0413537527019798e-10
muon,coupled,1.9693113379074219,10,8.199644639721151e-07,3.869956910484973e-08
muon,coupled,1.9693113379074219,50,9.881657380123368e-11,2.82475820512218e-10
muon,coupled,1.9693113379074219,100,9.881657380123368e-11,2.82475820512218e-10
muon,coupled,1.9693113379074219,200,9.881657380123368e-11,2.82475820512218e-10
muon,coupled,2.227542951999556,10,6.1818494259475e-08,3.3087480533211533e-09
muon,coupled,2.227542951999556,50,1.5706282787214034e-10,7.433085258412575e-10
muon,coupled,2.227542951999556,100,1.5706282787214034e-10,7.433085258412575e-10
muon,coupled,2.227542951999556,200,1.5706282787214034e-10,7.433085258412575e-10
muon,coupled,2.5196359293170136,10,3.3207239462253905e-09,2.0165247249792628e-10
muon,coupled,2.5196359293170136,50,7.303826968349022e-11,2.5972135553331555e-10
muon,coupled,2.5196359293170136,100,7.303826968349022e-11,2.5972135553331555e-10
muon,coupled,2.5196359293170136,200,7.303826968349022e-11,2.5972135553331555e-10
muon,coupled,2.8500304385181052,10,1.2158417827350102e-10,8.365086401340704e-12
muon,coupled,2.8500304385181052,50,3.1183646219125457e-11,1.2133183346918486e-10
muon,coupled,2.8500304385181052,100,3.1183646219125457e-11,1.2133183346918486e-10
muon,coupled,2.8500304385181052,200,3.1183646219125457e-11,1.2133183346918486e-10
muon,coupled,3.2237488781490335,10,7.273421549967272e-11,5.084599408178292e-12
muon,coupled,3.2237488781490335,50,7.273421549967272e-11,5.084599408178292e-12
muon,coupled,3.2237488781490335,100,7.273421549967272e-11,5.084599408178292e-12
muon,coupled,3.2237488781490335,200,7.273421549967272e-11,5.084599408178292e-12
muon,coupled,3.6464722232127524,10,6.2068088074663e-11,4.406697229342171e-12
muon,coupled,3.6464722232127524,50,6.2068088074663e-11,4.406697229342171e-12
muon,coupled,3.6464722232127524,100,6.2068088074663e-11,4.406697229342171e-12
muon,coupled,3.6464722232127524,200,6.2068088074663e-11,4.406697229342171e-12
muon,coupled,4.124626382901356,10,1.8802744545755612e-11,8.705458576230285e-11
muon,coupled,4.124626382901356,50,1.8802744545755612e-11,8.705458576230285e-11
muon,coupled,4.124626382901356,100,1.8802744545755612e-11,8.705458576230285e-11
muon,coupled,4.124626382901356,200,1.8802744545755612e-11,8.705458576230285e-11
muon,coupled,4.665479882234478,10,4.408552171014594e-11,2.110263075394414e-10
muon,coupled,4.665479882234478,50,4.408552171014594e-11,2.110263075394414e-10
muon,coupled,4.665479882234478,100,4.408552171014594e-11,2.110263075394414e-10
muon,coupled,4.665479882234478,200,4.408552171014594e-11,2.110263075394414e-10
muon,coupled,5.277254352483543,10,2.160472225921724e-10,1.0550234019746085e-09
muon,coupled,5.277254352483543,50,2.160472225921724e-10,1.0550234019746085e-09
